transaction_id,date,supplier_id,supplier_name,country,payment_terms_days,delivery_days,price_usd,quality_rating,incoterms,shipping_included,express_available,order_urgency,budget_available,product_name,product_type,quantity_needed,total_estimated_cost,within_budget,quality_acceptable,value_score,month,quarter,selected,selection_reason
599,2023-06-13,3,GWI GROUP LIMITED,China,0,28,425.09,3.5,CIF LIMA,True,True,Critical,5596.83,PP2821 Roll 1.70x30m,filter_cloth_roll,1,425.09,True,True,65.75,6,Q2,True,Reliable Supplier
600,2023-06-28,3,GWI GROUP LIMITED,China,0,28,108.3,3.5,CIF LIMA,True,True,High,3630.5,Válvula Bola 50mm,valve_ball,3,324.91,True,True,68.92,6,Q2,True,Reliable Supplier
601,2023-06-18,5,Ritherm,Perú,30,7,65.57,4.5,EXW LIMA,False,True,High,775.93,RIT-MP-300D,pressure_sensor_digital,3,196.72,True,True,89.34,6,Q2,True,Local Supplier
602,2023-06-13,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,210.45,4.0,EXW,False,True,Low,11496.05,Placa PP 1000x1000,filter_plate,27,5968.33,True,True,77.9,6,Q2,True,High Quality
603,2023-06-09,5,Ritherm,Perú,30,7,59.65,4.5,EXW LIMA,False,True,Medium,1870.62,RIT-MP-300D,pressure_sensor_digital,19,1133.33,True,True,89.4,6,Q2,True,Local Supplier
604,2023-06-13,3,GWI GROUP LIMITED,China,0,28,100.07,3.5,CIF LIMA,True,True,Medium,6350.07,Válvula Bola 50mm,valve_ball,7,700.51,True,True,69.0,6,Q2,True,Reliable Supplier
605,2023-06-28,4,"Xiamen Borida Products Co., Ltd",China,0,22,227.71,3.0,EXW,False,False,Low,3981.05,Válvula Mariposa 200mm,valve_butterfly,7,1987.96,True,True,57.72,6,Q2,True,Reliable Supplier
606,2023-06-05,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,445.85,4.0,EXW,False,True,Medium,4561.04,Válvula Mariposa 150mm,valve_butterfly,3,1723.25,True,True,75.54,6,Q2,True,High Quality
607,2023-06-30,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,19.69,4.0,EXW,False,True,Low,2093.42,AS-135.CA-DUPL 400X400,filter_cloth_standard,50,1458.39,True,True,79.8,6,Q2,True,Best Price
608,2023-06-27,5,Ritherm,Perú,30,7,63.32,4.5,EXW LIMA,False,True,Medium,1763.01,RIT-MP-300D,pressure_sensor_digital,12,759.89,True,True,89.37,6,Q2,True,Local Supplier
609,2023-06-15,4,"Xiamen Borida Products Co., Ltd",China,0,22,16.48,3.0,EXW,False,False,Low,10415.56,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,29,970.98,True,True,59.84,6,Q2,True,Best Price
610,2023-07-20,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,443.61,4.0,EXW,False,True,Medium,3911.94,Válvula Mariposa 150mm,valve_butterfly,10,4747.76,False,True,75.56,7,Q3,True,High Quality
611,2023-07-23,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,17.38,4.0,EXW,False,True,Critical,7049.91,AS-135.CA-DUPL 400X400,filter_cloth_standard,59,1262.35,True,True,79.83,7,Q3,True,Best Price
612,2023-07-25,6,Autonics Perú,Perú,15,5,16.4,4.8,EXW LIMA,True,True,Medium,737.18,AUT-PR12-4AO,sensor_inductivo,15,245.93,True,True,95.84,7,Q3,True,Premium Quality
613,2023-07-07,2,TESTORI LATAM SpA,Chile/Italia,0,10,454.78,5.0,EXW ITALIA,False,False,Medium,8969.26,Placa Cerámica 1000x1000,filter_plate_ceramic,44,20366.43,False,True,95.45,7,Q3,True,Premium Quality
614,2023-07-13,5,Ritherm,Perú,30,7,24.21,4.5,EXW LIMA,False,True,Low,1513.51,RIT-TMP-50,temperature_sensor_bimetal,14,338.89,True,True,89.76,7,Q3,True,Local Supplier
615,2023-07-19,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,217.16,4.0,EXW,False,True,Critical,4021.11,Placa PP 1000x1000,filter_plate,38,8796.9,False,True,77.83,7,Q3,True,High Quality
616,2023-07-02,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,213.27,4.0,EXW,False,True,High,6385.33,Placa PP 1000x1000,filter_plate,17,3912.65,True,True,77.87,7,Q3,True,High Quality
617,2023-07-02,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,19.22,4.0,EXW,False,True,Low,11009.75,AS-135.CA-DUPL 400X400,filter_cloth_standard,69,1801.19,True,True,79.81,7,Q3,True,Best Price
618,2023-07-25,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,19.21,4.0,EXW,False,True,Medium,6138.64,AS-135.CA-DUPL 400X400,filter_cloth_standard,60,1383.26,True,True,79.81,7,Q3,True,Best Price
619,2023-07-23,6,Autonics Perú,Perú,15,5,126.9,4.8,EXW LIMA,True,True,High,1755.24,AUT-PT200,transmisor_presion,4,507.61,True,True,94.73,7,Q3,True,Premium Quality
620,2023-07-30,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,20.71,4.0,EXW,False,True,Critical,2366.94,AS-135.CA-DUPL 400X400,filter_cloth_standard,25,952.99,True,True,79.79,7,Q3,True,Best Price
621,2023-07-23,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,16.83,4.0,EXW,False,True,High,7739.05,AS-135.CA-DUPL 400X400,filter_cloth_standard,58,1203.15,True,True,79.83,7,Q3,True,Best Price
622,2023-07-28,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,17.62,4.0,EXW,False,True,High,11465.18,AS-135.CA-DUPL 400X400,filter_cloth_standard,30,999.06,True,True,79.82,7,Q3,True,Best Price
623,2023-07-10,2,TESTORI LATAM SpA,Chile/Italia,0,10,424.93,5.0,EXW ITALIA,False,False,High,10743.89,Placa Cerámica 1000x1000,filter_plate_ceramic,23,9982.55,True,True,95.75,7,Q3,True,Premium Quality
624,2023-07-20,5,Ritherm,Perú,30,7,64.97,4.5,EXW LIMA,False,True,Low,1166.3,RIT-MP-300D,pressure_sensor_digital,16,1039.58,True,True,89.35,7,Q3,True,Local Supplier
625,2023-07-20,5,Ritherm,Perú,30,7,14.89,4.5,EXW LIMA,False,True,Critical,1308.63,RIT-MP-100,pressure_sensor_analog,8,119.13,True,True,89.85,7,Q3,True,Local Supplier
626,2023-07-03,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,205.36,4.0,EXW,False,True,High,14068.18,Placa PP 1000x1000,filter_plate,20,4540.0,True,True,77.95,7,Q3,True,High Quality
627,2023-07-12,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,226.82,4.0,EXW,False,True,Low,10115.21,Placa PP 1000x1000,filter_plate,47,10959.39,False,True,77.73,7,Q3,True,High Quality
628,2023-07-10,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,18.68,4.0,EXW,False,True,Medium,10067.22,AS-135.CA-DUPL 400X400,filter_cloth_standard,68,1436.51,True,True,79.81,7,Q3,True,Best Price
629,2023-07-11,2,TESTORI LATAM SpA,Chile/Italia,0,10,1047.84,5.0,EXW ITALIA,False,False,Low,8358.83,Válvula Diafragma 150mm PTFE,valve_diaphragm,2,2274.9,True,True,89.52,7,Q3,True,Premium Quality
630,2023-07-04,4,"Xiamen Borida Products Co., Ltd",China,0,22,19.27,3.0,EXW,False,False,Low,7466.52,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,52,1427.42,True,True,59.81,7,Q3,True,Best Price
631,2023-07-24,5,Ritherm,Perú,30,7,26.41,4.5,EXW LIMA,False,True,Low,1144.51,RIT-TMP-50,temperature_sensor_bimetal,4,105.66,True,True,89.74,7,Q3,True,Local Supplier
632,2023-07-23,2,TESTORI LATAM SpA,Chile/Italia,0,10,3260.13,5.0,EXW ITALIA,False,False,Low,16128.14,P9520 TC Rollo 1.80x200m,filter_cloth_roll,3,10164.25,True,True,67.4,7,Q3,True,Premium Quality
633,2023-07-06,5,Ritherm,Perú,30,7,12.76,4.5,EXW LIMA,False,True,Low,1917.64,RIT-MP-100,pressure_sensor_analog,11,140.33,True,True,89.87,7,Q3,True,Local Supplier
634,2023-07-21,5,Ritherm,Perú,30,7,14.25,4.5,EXW LIMA,False,True,Low,1035.9,RIT-MP-100,pressure_sensor_analog,15,213.78,True,True,89.86,7,Q3,True,Local Supplier
635,2023-07-21,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,365.55,4.0,EXW,False,True,Medium,4099.83,Válvula Mariposa 150mm,valve_butterfly,5,2112.86,True,True,76.34,7,Q3,True,High Quality
636,2023-07-13,4,"Xiamen Borida Products Co., Ltd",China,0,22,84.35,3.0,EXW,False,False,Medium,5122.2,Placa PP 800x800,filter_plate,16,1515.6,True,True,59.16,7,Q3,True,Reliable Supplier
637,2023-07-05,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,2435.46,4.0,EXW,False,True,High,21506.97,Rollo Tejido 1.80x200m,filter_cloth_roll,4,10226.02,True,True,55.65,7,Q3,True,High Quality
638,2023-07-07,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,2236.98,4.0,EXW,False,True,Medium,6577.23,Rollo Tejido 1.80x200m,filter_cloth_roll,3,7239.27,False,True,57.63,7,Q3,True,High Quality
639,2023-08-20,4,"Xiamen Borida Products Co., Ltd",China,0,22,16.95,3.0,EXW,False,False,Low,11336.49,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,100,1884.3,True,True,59.83,8,Q3,True,Best Price
640,2023-08-12,3,GWI GROUP LIMITED,China,0,28,16.43,3.5,CIF LIMA,True,True,Low,7443.67,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,37,607.75,True,True,69.84,8,Q3,True,Best Price
641,2023-08-03,4,"Xiamen Borida Products Co., Ltd",China,0,22,94.53,3.0,EXW,False,False,Medium,14364.43,Placa PP 800x800,filter_plate,35,3598.35,True,True,59.05,8,Q3,True,Reliable Supplier
642,2023-08-25,5,Ritherm,Perú,30,7,21.52,4.5,EXW LIMA,False,True,Medium,710.09,RIT-TMP-50,temperature_sensor_bimetal,6,129.14,True,True,89.78,8,Q3,True,Local Supplier
643,2023-08-28,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,232.35,4.0,EXW,False,True,Low,14720.39,Placa PP 1000x1000,filter_plate,24,5993.72,True,True,77.68,8,Q3,True,High Quality
644,2023-08-22,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,229.16,4.0,EXW,False,True,Low,12460.42,Placa PP 1000x1000,filter_plate,41,9640.16,True,True,77.71,8,Q3,True,High Quality
645,2023-08-22,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,16.66,4.0,EXW,False,True,Low,4501.55,AS-135.CA-DUPL 400X400,filter_cloth_standard,30,930.25,True,True,79.83,8,Q3,True,Best Price
646,2023-08-07,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,2653.27,4.0,EXW,False,True,Low,8144.38,Rollo Tejido 1.80x200m,filter_cloth_roll,3,8237.27,False,True,53.47,8,Q3,True,High Quality
647,2023-08-05,4,"Xiamen Borida Products Co., Ltd",China,0,22,94.98,3.0,EXW,False,False,Medium,7586.8,Placa PP 800x800,filter_plate,11,1478.01,True,True,59.05,8,Q3,True,Reliable Supplier
648,2023-08-15,3,GWI GROUP LIMITED,China,0,28,19.36,3.5,CIF LIMA,True,True,High,10864.07,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,52,1006.85,True,True,69.81,8,Q3,True,Best Price
649,2023-08-25,5,Ritherm,Perú,30,7,27.27,4.5,EXW LIMA,False,True,Low,534.95,RIT-TMP-50,temperature_sensor_bimetal,6,163.61,True,True,89.73,8,Q3,True,Local Supplier
650,2023-08-04,2,TESTORI LATAM SpA,Chile/Italia,0,10,440.23,5.0,EXW ITALIA,False,False,Medium,5612.02,Placa Cerámica 1000x1000,filter_plate_ceramic,35,15945.42,False,True,95.6,8,Q3,True,Premium Quality
651,2023-08-30,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,18.51,4.0,EXW,False,True,Low,12031.99,AS-135.CA-DUPL 400X400,filter_cloth_standard,99,2369.59,True,True,79.81,8,Q3,True,Best Price
652,2023-08-16,2,TESTORI LATAM SpA,Chile/Italia,0,10,474.42,5.0,EXW ITALIA,False,False,Low,7168.73,Placa Cerámica 1000x1000,filter_plate_ceramic,12,5919.89,True,True,95.26,8,Q3,True,Premium Quality
653,2023-08-20,3,GWI GROUP LIMITED,China,0,28,103.46,3.5,CIF LIMA,True,True,High,8858.32,Válvula Bola 50mm,valve_ball,7,724.2,True,True,68.97,8,Q3,True,Reliable Supplier
654,2023-08-11,3,GWI GROUP LIMITED,China,0,28,92.17,3.5,CIF LIMA,True,True,High,6451.7,Válvula Bola 50mm,valve_ball,5,460.87,True,True,69.08,8,Q3,True,Reliable Supplier
655,2023-08-14,4,"Xiamen Borida Products Co., Ltd",China,0,22,253.97,3.0,EXW,False,False,Low,3293.72,Válvula Mariposa 200mm,valve_butterfly,9,2629.77,True,True,57.46,8,Q3,True,Reliable Supplier
656,2023-08-19,5,Ritherm,Perú,30,7,26.27,4.5,EXW LIMA,False,True,Low,660.01,RIT-TMP-50,temperature_sensor_bimetal,9,236.45,True,True,89.74,8,Q3,True,Local Supplier
657,2023-08-23,2,TESTORI LATAM SpA,Chile/Italia,0,10,474.66,5.0,EXW ITALIA,False,False,Medium,10298.12,Placa Cerámica 1000x1000,filter_plate_ceramic,12,6095.7,True,True,95.25,8,Q3,True,Premium Quality
658,2023-08-06,2,TESTORI LATAM SpA,Chile/Italia,0,10,1002.87,5.0,EXW ITALIA,False,False,Medium,7005.29,Válvula Diafragma 150mm PTFE,valve_diaphragm,2,2424.12,True,True,89.97,8,Q3,True,Premium Quality
659,2023-08-11,4,"Xiamen Borida Products Co., Ltd",China,0,22,92.9,3.0,EXW,False,False,Medium,5428.95,Placa PP 800x800,filter_plate,10,1419.69,True,True,59.07,8,Q3,True,Reliable Supplier
660,2023-08-15,2,TESTORI LATAM SpA,Chile/Italia,0,10,863.26,5.0,EXW ITALIA,False,False,Low,6833.52,Válvula Diafragma 150mm PTFE,valve_diaphragm,10,9089.33,False,True,91.37,8,Q3,True,Premium Quality
661,2023-08-19,6,Autonics Perú,Perú,15,5,24.74,4.8,EXW LIMA,True,True,Low,1509.75,AUT-PR18-5DN,sensor_inductivo,15,371.1,True,True,95.75,8,Q3,True,Premium Quality
662,2023-08-19,2,TESTORI LATAM SpA,Chile/Italia,0,10,825.29,5.0,EXW ITALIA,False,False,High,9153.67,Válvula Diafragma 150mm PTFE,valve_diaphragm,3,3031.35,True,True,91.75,8,Q3,True,Premium Quality
663,2023-08-01,2,TESTORI LATAM SpA,Chile/Italia,0,10,3098.5,5.0,EXW ITALIA,False,False,Critical,23113.96,P9520 TC Rollo 1.80x200m,filter_cloth_roll,1,3391.65,True,True,69.02,8,Q3,True,Premium Quality
664,2023-08-18,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,19.82,4.0,EXW,False,True,Low,2927.11,AS-135.CA-DUPL 400X400,filter_cloth_standard,70,1917.19,True,True,79.8,8,Q3,True,Best Price
665,2023-08-14,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,20.37,4.0,EXW,False,True,Medium,1435.75,AS-135.CA-DUPL 400X400,filter_cloth_standard,27,764.74,True,True,79.8,8,Q3,True,Best Price
666,2023-09-14,5,Ritherm,Perú,30,7,16.38,4.5,EXW LIMA,False,True,Medium,464.66,RIT-MP-100,pressure_sensor_analog,4,65.51,True,True,89.84,9,Q3,True,Local Supplier
667,2023-09-29,5,Ritherm,Perú,30,7,24.66,4.5,EXW LIMA,False,True,Low,1047.9,RIT-TMP-50,temperature_sensor_bimetal,15,369.87,True,True,89.75,9,Q3,True,Local Supplier
668,2023-09-27,2,TESTORI LATAM SpA,Chile/Italia,0,10,2947.28,5.0,EXW ITALIA,False,False,Critical,6972.66,P9520 TC Rollo 1.80x200m,filter_cloth_roll,2,6270.34,True,True,70.53,9,Q3,True,Premium Quality
669,2023-09-12,4,"Xiamen Borida Products Co., Ltd",China,0,22,74.29,3.0,EXW,False,False,Low,6832.68,Placa PP 800x800,filter_plate,41,3524.54,True,True,59.26,9,Q3,True,Reliable Supplier
670,2023-09-28,6,Autonics Perú,Perú,15,5,22.15,4.8,EXW LIMA,True,True,Low,920.34,AUT-PR18-5DN,sensor_inductivo,16,354.47,True,True,95.78,9,Q3,True,Premium Quality
671,2023-09-08,3,GWI GROUP LIMITED,China,0,28,89.66,3.5,CIF LIMA,True,True,Low,6687.64,Válvula Bola 50mm,valve_ball,9,806.91,True,True,69.1,9,Q3,True,Reliable Supplier
672,2023-09-02,5,Ritherm,Perú,30,7,25.09,4.5,EXW LIMA,False,True,High,862.64,RIT-TMP-50,temperature_sensor_bimetal,2,50.19,True,True,89.75,9,Q3,True,Local Supplier
673,2023-09-24,2,TESTORI LATAM SpA,Chile/Italia,0,10,3417.89,5.0,EXW ITALIA,False,False,High,8627.34,P9520 TC Rollo 1.80x200m,filter_cloth_roll,3,10657.35,False,True,65.82,9,Q3,True,Premium Quality
674,2023-09-06,3,GWI GROUP LIMITED,China,0,28,18.12,3.5,CIF LIMA,True,True,Low,1245.68,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,89,1612.39,False,True,69.82,9,Q3,True,Reliable Supplier
675,2023-09-09,3,GWI GROUP LIMITED,China,0,28,15.55,3.5,CIF LIMA,True,True,Critical,8720.73,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,45,699.64,True,True,69.84,9,Q3,True,Best Price
676,2023-09-05,2,TESTORI LATAM SpA,Chile/Italia,0,10,3547.53,5.0,EXW ITALIA,False,False,High,8180.04,P9520 TC Rollo 1.80x200m,filter_cloth_roll,2,7399.35,True,True,64.52,9,Q3,True,Premium Quality
677,2023-09-30,6,Autonics Perú,Perú,15,5,110.57,4.8,EXW LIMA,True,True,Medium,2494.81,AUT-PT200,transmisor_presion,15,1658.49,True,True,94.89,9,Q3,True,Premium Quality
678,2023-09-15,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,21.5,4.0,EXW,False,True,Medium,6199.82,AS-135.CA-DUPL 400X400,filter_cloth_standard,36,948.44,True,True,79.79,9,Q3,True,Best Price
679,2023-09-27,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,18.34,4.0,EXW,False,True,Critical,4588.7,AS-135.CA-DUPL 400X400,filter_cloth_standard,69,1751.09,True,True,79.82,9,Q3,True,Best Price
680,2023-09-18,2,TESTORI LATAM SpA,Chile/Italia,0,10,958.68,5.0,EXW ITALIA,False,False,Low,3207.06,Válvula Diafragma 150mm PTFE,valve_diaphragm,8,8015.04,False,True,90.41,9,Q3,True,Premium Quality
681,2023-09-26,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,2155.76,4.0,EXW,False,True,Critical,14926.02,Rollo Tejido 1.80x200m,filter_cloth_roll,5,11341.79,True,True,58.44,9,Q3,True,High Quality
682,2023-09-11,3,GWI GROUP LIMITED,China,0,28,91.9,3.5,CIF LIMA,True,True,Medium,5753.23,Válvula Bola 50mm,valve_ball,5,459.49,True,True,69.08,9,Q3,True,Reliable Supplier
683,2023-09-25,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,422.51,4.0,EXW,False,True,High,6508.23,Válvula Mariposa 150mm,valve_butterfly,10,4680.11,True,True,75.77,9,Q3,True,High Quality
684,2023-09-03,3,GWI GROUP LIMITED,China,0,28,93.46,3.5,CIF LIMA,True,True,High,2175.4,Válvula Bola 50mm,valve_ball,9,841.13,True,True,69.07,9,Q3,True,Reliable Supplier
685,2023-09-08,3,GWI GROUP LIMITED,China,0,28,18.85,3.5,CIF LIMA,True,True,Low,1306.38,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,34,640.96,True,True,69.81,9,Q3,True,Best Price
686,2023-09-07,5,Ritherm,Perú,30,7,67.04,4.5,EXW LIMA,False,True,Critical,403.66,RIT-MP-300D,pressure_sensor_digital,5,335.21,True,True,89.33,9,Q3,True,Local Supplier
687,2023-09-25,5,Ritherm,Perú,30,7,26.47,4.5,EXW LIMA,False,True,High,1375.2,RIT-TMP-50,temperature_sensor_bimetal,7,185.27,True,True,89.74,9,Q3,True,Local Supplier
688,2023-09-15,3,GWI GROUP LIMITED,China,0,28,88.63,3.5,CIF LIMA,True,True,Low,7497.52,Válvula Bola 50mm,valve_ball,8,709.02,True,True,69.11,9,Q3,True,Reliable Supplier
689,2023-09-14,2,TESTORI LATAM SpA,Chile/Italia,0,10,3039.35,5.0,EXW ITALIA,False,False,Medium,6591.46,P9520 TC Rollo 1.80x200m,filter_cloth_roll,3,9295.07,False,True,69.61,9,Q3,True,Premium Quality
690,2023-09-15,4,"Xiamen Borida Products Co., Ltd",China,0,22,235.05,3.0,EXW,False,False,Low,4052.12,Válvula Mariposa 200mm,valve_butterfly,10,2776.79,True,True,57.65,9,Q3,True,Reliable Supplier
691,2023-09-15,3,GWI GROUP LIMITED,China,0,28,97.03,3.5,CIF LIMA,True,True,Low,1973.98,Válvula Bola 50mm,valve_ball,1,97.03,True,True,69.03,9,Q3,True,Reliable Supplier
692,2023-09-09,5,Ritherm,Perú,30,7,67.74,4.5,EXW LIMA,False,True,Critical,478.63,RIT-MP-300D,pressure_sensor_digital,17,1151.52,False,True,89.32,9,Q3,True,Local Supplier
693,2023-09-22,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,18.86,4.0,EXW,False,True,Medium,3968.48,AS-135.CA-DUPL 400X400,filter_cloth_standard,99,2019.23,True,True,79.81,9,Q3,True,Best Price
694,2023-09-25,2,TESTORI LATAM SpA,Chile/Italia,0,10,1030.07,5.0,EXW ITALIA,False,False,High,6986.32,Válvula Diafragma 150mm PTFE,valve_diaphragm,7,7713.89,False,True,89.7,9,Q3,True,Premium Quality
695,2023-09-01,2,TESTORI LATAM SpA,Chile/Italia,0,10,542.65,5.0,EXW ITALIA,False,False,Critical,7672.44,Placa Cerámica 1000x1000,filter_plate_ceramic,12,6823.27,True,True,94.57,9,Q3,True,Premium Quality
696,2023-09-13,3,GWI GROUP LIMITED,China,0,28,108.14,3.5,CIF LIMA,True,True,Low,4975.07,Válvula Bola 50mm,valve_ball,6,648.82,True,True,68.92,9,Q3,True,Reliable Supplier
697,2023-09-03,6,Autonics Perú,Perú,15,5,17.37,4.8,EXW LIMA,True,True,Low,511.94,AUT-PR12-4AO,sensor_inductivo,8,139.0,True,True,95.83,9,Q3,True,Premium Quality
698,2023-09-07,2,TESTORI LATAM SpA,Chile/Italia,0,10,909.89,5.0,EXW ITALIA,False,False,Low,5599.01,Válvula Diafragma 150mm PTFE,valve_diaphragm,2,2007.97,True,True,90.9,9,Q3,True,Premium Quality
699,2023-09-24,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,252.76,4.0,EXW,False,True,Medium,2253.65,Placa PP 1000x1000,filter_plate,17,4554.26,False,True,77.47,9,Q3,True,High Quality
700,2023-09-27,5,Ritherm,Perú,30,7,61.84,4.5,EXW LIMA,False,True,Medium,707.14,RIT-MP-300D,pressure_sensor_digital,3,185.51,True,True,89.38,9,Q3,True,Local Supplier
701,2023-09-13,2,TESTORI LATAM SpA,Chile/Italia,0,10,485.26,5.0,EXW ITALIA,False,False,Low,10702.0,Placa Cerámica 1000x1000,filter_plate_ceramic,48,23776.19,False,True,95.15,9,Q3,True,Premium Quality
702,2023-09-03,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,19.33,4.0,EXW,False,True,Low,6884.48,AS-135.CA-DUPL 400X400,filter_cloth_standard,72,1954.99,True,True,79.81,9,Q3,True,Best Price
703,2023-09-23,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,246.71,4.0,EXW,False,True,Medium,8326.61,Placa PP 1000x1000,filter_plate,16,4466.66,True,True,77.53,9,Q3,True,High Quality
704,2023-09-27,2,TESTORI LATAM SpA,Chile/Italia,0,10,439.76,5.0,EXW ITALIA,False,False,High,9991.75,Placa Cerámica 1000x1000,filter_plate_ceramic,43,19421.79,False,True,95.6,9,Q3,True,Premium Quality
705,2023-09-26,6,Autonics Perú,Perú,15,5,126.63,4.8,EXW LIMA,True,True,Medium,1065.77,AUT-PT200,transmisor_presion,12,1519.53,False,True,94.73,9,Q3,True,Premium Quality
706,2023-09-18,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,399.27,4.0,EXW,False,True,Low,5355.05,Válvula Mariposa 150mm,valve_butterfly,1,603.61,True,True,76.01,9,Q3,True,High Quality
707,2023-09-15,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,242.93,4.0,EXW,False,True,Low,2999.68,Placa PP 1000x1000,filter_plate,13,3583.64,False,True,77.57,9,Q3,True,High Quality
708,2023-09-06,5,Ritherm,Perú,30,7,27.31,4.5,EXW LIMA,False,True,Medium,799.47,RIT-TMP-50,temperature_sensor_bimetal,11,300.36,True,True,89.73,9,Q3,True,Local Supplier
709,2023-09-23,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,19.21,4.0,EXW,False,True,Low,3438.55,AS-135.CA-DUPL 400X400,filter_cloth_standard,91,2005.77,True,True,79.81,9,Q3,True,Best Price
710,2023-09-23,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,17.09,4.0,EXW,False,True,Medium,6508.45,AS-135.CA-DUPL 400X400,filter_cloth_standard,73,1769.48,True,True,79.83,9,Q3,True,Best Price
711,2023-10-01,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,480.08,4.0,EXW,False,True,Low,7912.92,Válvula Mariposa 150mm,valve_butterfly,2,1388.67,True,True,75.2,10,Q4,True,High Quality
712,2023-10-21,3,GWI GROUP LIMITED,China,0,28,19.82,3.5,CIF LIMA,True,True,Low,2743.47,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,16,317.11,True,True,69.8,10,Q4,True,Best Price
713,2023-10-06,4,"Xiamen Borida Products Co., Ltd",China,0,22,92.78,3.0,EXW,False,False,Critical,8448.61,Placa PP 800x800,filter_plate,8,1233.53,True,True,59.07,10,Q4,True,Reliable Supplier
714,2023-10-24,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,19.41,4.0,EXW,False,True,Low,8069.43,AS-135.CA-DUPL 400X400,filter_cloth_standard,30,784.61,True,True,79.81,10,Q4,True,Best Price
715,2023-10-24,3,GWI GROUP LIMITED,China,0,28,499.93,3.5,CIF LIMA,True,True,Medium,7180.02,PP2821 Roll 1.70x30m,filter_cloth_roll,4,1999.74,True,True,65.0,10,Q4,True,Reliable Supplier
716,2023-10-13,5,Ritherm,Perú,30,7,56.31,4.5,EXW LIMA,False,True,Medium,1002.11,RIT-MP-300D,pressure_sensor_digital,17,957.26,True,True,89.44,10,Q4,True,Local Supplier
717,2023-10-07,6,Autonics Perú,Perú,15,5,106.91,4.8,EXW LIMA,True,True,Medium,1652.13,AUT-PT200,transmisor_presion,7,748.37,True,True,94.93,10,Q4,True,Premium Quality
718,2023-10-24,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,2220.41,4.0,EXW,False,True,Low,7235.37,Rollo Tejido 1.80x200m,filter_cloth_roll,3,7122.72,True,True,57.8,10,Q4,True,High Quality
